Date,APPLE,MICROSOFT
2021-11-04,149.03712463378906,329.783935546875
2021-11-05,149.571044921875,329.4114074707031
2021-11-08,148.7405242919922,330.322998046875
2021-11-09,149.10633850097656,329.3036193847656
2021-11-10,146.2490234375,324.2554931640625
2021-11-11,146.19955444335938,325.853271484375
2021-11-12,148.29562377929688,330.05841064453125
2021-11-15,148.30551147460938,329.4212951660156
2021-11-16,149.29421997070312,332.793212890625
2021-11-17,151.75607299804688,333.01904296875
2021-11-18,156.0865936279297,335.1303405761719
2021-11-19,158.73631286621094,336.937255859375
2021-11-22,159.20101928710938,333.7162780761719
2021-11-23,159.58660888671875,331.60491943359375
2021-11-24,160.1106414794922,331.830810546875
2021-11-26,155.03857421875,323.74884033203125
2021-11-29,158.42982482910156,330.5738220214844
2021-11-30,163.4326629638672,324.6424865722656
2021-12-01,162.9086456298828,324.14166259765625
2021-12-02,161.91004943847656,323.562255859375
2021-12-03,160.01173400878906,317.1988830566406
2021-12-06,163.45242309570312,320.3216857910156
2021-12-07,169.2462158203125,328.89459228515625
2021-12-08,173.1021728515625,328.9436950683594
2021-12-09,172.5880584716797,327.1073303222656
2021-12-10,177.4228057861328,336.37750244140625
2021-12-13,173.75474548339844,333.2939453125
2021-12-14,172.3606414794922,322.4329528808594
2021-12-15,177.27450561523438,328.62945556640625
2021-12-16,170.3140106201172,319.0549011230469
2021-12-17,169.20669555664062,317.9746398925781
2021-12-20,167.83236694335938,314.15460205078125
2021-12-21,171.03579711914062,321.40185546875
2021-12-22,173.65586853027344,327.20556640625
2021-12-23,174.2886199951172,328.6687927246094
2021-12-27,178.29287719726562,336.2891540527344
2021-12-28,177.26461791992188,335.1106872558594
2021-12-29,177.35360717773438,335.79815673828125
2021-12-30,176.1869354248047,333.2154235839844
2021-12-31,175.56407165527344,330.26947021484375
2022-01-03,179.95388793945312,328.7276916503906
2022-01-04,177.66998291015625,323.0909423828125
2022-01-05,172.94400024414062,310.68817138671875
2022-01-06,170.05694580078125,308.2331237792969
2022-01-07,170.22503662109375,308.3902282714844
2022-01-10,170.2448272705078,308.6161193847656
2022-01-11,173.1021728515625,309.3133544921875
2022-01-12,173.54710388183594,312.54412841796875
2022-01-13,170.2448272705078,299.31646728515625
2022-01-14,171.11489868164062,304.619384765625
2022-01-18,167.8818359375,297.20513916015625
2022-01-19,164.35215759277344,297.8729248046875
2022-01-20,162.65158081054688,296.1740417480469
2022-01-21,160.57533264160156,290.7042236328125
2022-01-24,159.79420471191406,291.03814697265625
2022-01-25,157.9750213623047,283.2998962402344
